t,x,y,z,dxdt,dydt,dzdt,speed
13.315,-7.454821211,0.2293332244,33.83236046,76.84154436,43.24987122,-91.92926607,127.3819621
13.316,-7.378149016,0.2719975347,33.74040393,76.50146551,42.08155806,-91.98124882,126.8222452
13.317,-7.301820999,0.3135019675,33.64840297,76.15322967,40.93012542,-92.01820983,126.2613975
13.318,-7.225845193,0.3538634291,33.55637236,75.79708622,39.79562306,-92.04062198,125.6995067
13.319,-7.15022938,0.3930988697,33.46432642,75.4332825,38.67808842,-92.04895086,125.1366612
13.32,-7.074981099,0.4312252705,33.372279,75.0620637,37.5775471,-92.04365463,124.5729498
13.321,-7.000107644,0.4682596331,33.2802435,74.68367277,36.49401324,-92.02518383,124.0084612
13.322,-6.925616064,0.5042189673,33.18823287,74.29835032,35.42748997,-91.99398131,123.4432846
13.323,-6.851513174,0.5391202809,33.09625963,73.90633455,34.37796975,-91.95048207,122.8775091
13.324,-6.777805548,0.5729805687,33.00433587,73.50786116,33.34543482,-91.89511319,122.3112239
13.325,-6.704499526,0.6058168032,32.91247323,73.1031633,32.32985761,-91.82829374,121.7445182
13.326,-6.631601219,0.6376459243,32.82068296,72.69247143,31.33120106,-91.75043471,121.1774807
13.327,-6.559116506,0.6684848302,32.7289759,72.27601336,30.34941906,-91.66193895,120.6102002
13.328,-6.487051039,0.698350369,32.63736249,71.85401409,29.38445682,-91.56320114,120.0427651
13.329,-6.41541025,0.7272593295,32.54585278,71.4266958,28.43625122,-91.45460772,119.4752632
13.33,-6.344199348,0.7552284334,32.45445644,70.99427781,27.50473119,-91.3365369,118.9077823
13.331,-6.273423323,0.7822743276,32.36318275,70.5569765,26.58981807,-91.20935867,118.3404093
13.332,-6.203086951,0.8084135766,32.27204064,70.11500528,25.69142594,-91.07343474,117.7732306
13.333,-6.133194798,0.8336626556,32.18103867,69.66857454,24.80946199,-90.92911859,117.2063321
13.334,-6.06375122,0.8580379436,32.09018508,69.21789163,23.94382683,-90.77675551,116.639799
13.335,-5.994760364,0.8815557171,31.99948773,68.76316082,23.09441482,-90.61668256,116.0737155
13.336,-5.92622618,0.9042321439,31.90895418,68.30458324,22.26111443,-90.44922867,115.5081654
13.337,-5.858152414,0.9260832775,31.81859163,67.84235692,21.44380849,-90.27471466,114.9432313
13.338,-5.790542618,0.9471250516,31.728407,67.37667669,20.64237455,-90.0934533,114.3789951
13.339,-5.723400148,0.9673732748,31.63840687,66.90773423,19.85668514,-89.90574933,113.8155376
13.34,-5.656728174,0.986843626,31.54859755,66.435718,19.08660808,-89.7118996,113.2529389
13.341,-5.590529675,1.00555165,31.45898502,65.96081325,18.33200676,-89.51219306,112.6912777
13.342,-5.524807449,1.023512751,31.36957502,65.48320201,17.59274041,-89.30691092,112.1306318
13.343,-5.459564114,1.040742194,31.28037297,65.00306307,16.86866434,-89.09632665,111.5710781
13.344,-5.394802107,1.057255094,31.19138404,64.52057201,16.15963027,-88.88070612,111.012692
13.345,-5.330523696,1.073066418,31.10261315,64.03590114,15.46548649,-88.6603077,110.4555479
13.346,-5.266730975,1.088190979,31.01406494,63.54921954,14.78607818,-88.4353823,109.8997191
13.347,-5.203425872,1.102643434,30.92574381,63.06069305,14.12124761,-88.20617353,109.3452774
13.348,-5.14061015,1.11643828,30.83765394,62.5704843,13.47083436,-87.97291779,108.7922936
13.349,-5.078285411,1.129589854,30.74979925,62.07875265,12.83467555,-87.73584434,108.2408371
13.35,-5.0164531,1.142112327,30.66218345,61.58565427,12.21260608,-87.49517545,107.6909759
13.351,-4.955114507,1.154019707,30.57481002,61.09134214,11.6044588,-87.25112652,107.1427768
13.352,-4.89427077,1.165325829,30.48768225,60.595966,11.0100647,-87.00390615,106.5963053
13.353,-4.833922881,1.176044364,30.4008032,60.09967244,10.42925316,-86.7537163,106.0516254
13.354,-4.774071683,1.186188806,30.31417574,59.60260489,9.861852084,-86.50075237,105.5087996
13.355,-4.714717882,1.19577248,30.22780256,59.10490362,9.30768808,-86.24520338,104.9678894
13.356,-4.655862042,1.204808536,30.14168614,58.60670578,8.766586658,-85.98725203,104.4289544
13.357,-4.597504591,1.213309949,30.0558288,58.10814541,8.23837238,-85.72707485,103.8920531
13.358,-4.539645828,1.221289518,29.97023267,57.60935346,7.722869017,-85.46484233,103.3572425
13.359,-4.482285919,1.228759865,29.88489974,57.11045784,7.219899706,-85.20071902,102.8245781
13.36,-4.425424905,1.235733436,29.79983181,56.61158342,6.729287092,-84.93486369,102.294114
13.361,-4.369062704,1.242222499,29.71503054,56.11285204,6.250853473,-84.66742943,101.7659026
13.362,-4.313199114,1.248239144,29.63049743,55.61438257,5.78442093,-84.39856378,101.2399953
13.363,-4.257833813,1.253795282,29.54623384,55.11629095,5.329811457,-84.12840886,100.7164415
13.364,-4.202966368,1.258902648,29.462241,54.61869017,4.886847085,-83.85710148,100.1952896
13.365,-4.148596233,1.263572799,29.37851998,54.12169031,4.455349997,-83.5847733,99.67658618
13.366,-4.094722752,1.267817111,29.29507175,53.62539863,4.035142642,-83.3115509,99.1603765
13.367,-4.041345164,1.271646788,29.21189714,53.12991953,3.626047841,-83.03755596,98.64670431
13.368,-3.988462608,1.275072852,29.12899686,52.6353546,3.227888888,-82.76290534,98.13561189
13.369,-3.936074118,1.278106152,29.04637151,52.1418027,2.84048965,-82.48771123,97.62714005
13.37,-3.884178633,1.28075736,28.96402158,51.64935992,2.463674654,-82.21208124,97.12132812
13.371,-3.832774997,1.283036972,28.88194745,51.15811968,2.09726918,-81.93611857,96.61821399
13.372,-3.781861962,1.28495531,28.80014942,50.66817272,1.74109934,-81.65992206,96.11783406
13.373,-3.731438191,1.286522524,28.71862766,50.17960715,1.394992159,-81.38358637,95.62022332
13.374,-3.681502259,1.287748591,28.63738226,49.6925085,1.058775646,-81.10720205,95.12541527
13.375,-3.632052657,1.288643316,28.55641324,49.20695973,0.7322788707,-80.83085568,94.63344202
13.376,-3.583087796,1.289216332,28.47572051,48.72304128,0.4153320228,-80.55463,94.14433423
13.377,-3.534606005,1.289477107,28.39530391,48.24083112,0.107766479,-80.27860396,93.65812114
13.378,-3.486605539,1.289434937,28.31516321,47.76040476,-0.1905851401,-80.00285289,93.17483059
13.379,-3.439084577,1.289098952,28.23529809,47.28183529,-0.4798889137,-79.72744857,92.69448903
13.38,-3.392041226,1.28847812,28.15570818,46.80519346,-0.7603095701,-79.45245937,92.21712154
13.381,-3.345473524,1.28758124,28.07639301,46.33054764,-1.032010437,-79.17795032,91.74275179
13.382,-3.299379443,1.286416951,27.99735209,45.85796395,-1.295153398,-78.90398323,91.27140214
13.383,-3.253756888,1.284993732,27.91858485,45.3875062,-1.549898849,-78.6306168,90.80309358
13.384,-3.208603702,1.2833199,27.84009064,44.91923602,-1.79640566,-78.35790669,90.33784577
13.385,-3.163917667,1.281403615,27.7618688,44.45321281,-2.034831136,-78.08590566,89.87567708
13.386,-3.119696508,1.27925288,27.68391858,43.98949387,-2.265330991,-77.81466361,89.41660455
13.387,-3.075937893,1.276875543,27.6062392,43.52813436,-2.488059307,-77.54422774,88.96064397
13.388,-3.032639435,1.274279301,27.52882984,43.06918736,-2.703168514,-77.27464256,88.50780984
13.389,-2.989798697,1.271471696,27.45168962,42.61270392,-2.910809361,-77.00595007,88.05811543
13.39,-2.94741319,1.268460122,27.37481763,42.15873311,-3.111130893,-76.73818977,87.61157276
13.391,-2.905480377,1.265251824,27.29821292,41.70732202,-3.304280428,-76.47139879,87.16819266
13.392,-2.863997677,1.261853903,27.22187449,41.2585158,-3.490403542,-76.20561197,86.72798475
13.393,-2.822962463,1.258273311,27.14580135,40.81235774,-3.669644049,-75.94086191,86.29095747
13.394,-2.782372065,1.254516862,27.06999242,40.36888927,-3.842143986,-75.67717911,85.85711811
13.395,-2.742223775,1.250591224,26.99444662,39.92814998,-4.008043603,-75.41459198,85.42647282
13.396,-2.702514843,1.246502928,26.91916286,39.49017771,-4.167481349,-75.15312695,84.99902662
13.397,-2.663242485,1.242258369,26.84413999,39.05500854,-4.320593865,-74.89280856,84.57478346
13.398,-2.62440388,1.237863804,26.76937685,38.62267684,-4.467515973,-74.6336595,84.15374618
13.399,-2.585996174,1.233325356,26.69487227,38.19321531,-4.608380673,-74.37570071,83.73591657
13.4,-2.548016482,1.228649018,26.62062505,37.766655,-4.743319137,-74.1189514,83.32129538
13.401,-2.510461887,1.22384065,26.54663396,37.34302538,-4.872460706,-73.8634292,82.90988235
13.402,-2.473329445,1.218905986,26.47289777,36.92235432,-4.995932891,-73.60915013,82.5016762
13.403,-2.436616184,1.213850633,26.39941524,36.50466816,-5.113861365,-73.35612873,82.09667471
13.404,-2.400319106,1.20868007,26.32618509,36.08999176,-5.226369974,-73.10437811,81.69487467
13.405,-2.364435189,1.203399659,26.25320606,35.67834848,-5.33358073,-72.85390998,81.29627195
13.406,-2.32896139,1.198014635,26.18047684,35.26976025,-5.435613821,-72.60473474,80.9008615
13.407,-2.293894644,1.192530117,26.10799615,34.86424761,-5.532587611,-72.35686152,80.5086374
13.408,-2.259231864,1.186951107,26.03576268,34.46182971,-5.624618645,-72.11029824,80.11959283
13.409,-2.224969947,1.181282489,25.96377512,34.06252436,-5.71182166,-71.86505168,79.73372013
13.41,-2.191105772,1.175529035,25.89203214,33.66634807,-5.794309587,-71.62112749,79.35101082
13.411,-2.157636202,1.169695405,25.82053242,33.27331607,-5.872193559,-71.37853027,78.97145562
13.412,-2.124558087,1.163786147,25.74927463,32.88344233,-5.945582926,-71.13726362,78.59504445
13.413,-2.091868261,1.157805701,25.67825745,32.49673962,-6.014585257,-70.89733019,78.22176647
13.414,-2.059563547,1.151758403,25.60747953,32.1132195,-6.079306353,-70.6587317,77.85161011
13.415,-2.027640757,1.145648481,25.53693954,31.73289238,-6.13985026,-70.42146899,77.48456307
13.416,-1.996096695,1.139480061,25.46663614,31.35576755,-6.196319279,-70.1855421,77.12061236
13.417,-1.964928152,1.133257167,25.39656801,30.98185319,-6.248813977,-69.95095027,76.75974431
13.418,-1.934131916,1.126983725,25.3267338,30.6111564,-6.297433202,-69.71769199,76.40194459
13.419,-1.903704765,1.12066356,25.25713218,30.24368325,-6.342274095,-69.48576504,76.04719824
13.42,-1.873643473,1.114300404,25.18776183,29.87943877,-6.383432102,-69.25516655,75.6954897
13.421,-1.84394481,1.107897892,25.11862141,29.51842702,-6.421000993,-69.02589299,75.34680279
13.422,-1.81460554,1.101459568,25.0497096,29.16065108,-6.455072873,-68.79794023,75.00112078
13.423,-1.785622428,1.094988882,24.98102509,28.8061131,-6.485738195,-68.57130361,74.65842638
13.424,-1.756992234,1.088489197,24.91256656,28.45481432,-6.513085782,-68.34597788,74.3187018
13.425,-1.72871172,1.081963787,24.8443327,28.10675507,-6.537202837,-68.12195734,73.98192869
13.426,-1.700777644,1.07541584,24.77632221,27.76193484,-6.558174961,-67.89923577,73.64808826
13.427,-1.673186771,1.068848458,24.70853379,27.42035228,-6.576086169,-67.67780655,73.31716121
13.428,-1.645935861,1.06226466,24.64096617,27.08200522,-6.591018906,-67.45766261,72.98912783
13.429,-1.619021683,1.055667386,24.57361804,26.74689068,-6.603054067,-67.2387965,72.66396796
13.43,-1.592441004,1.049059492,24.50648815,26.41500495,-6.612271008,-67.02120042,72.34166103
13.431,-1.566190598,1.042443757,24.43957522,26.08634355,-6.618747569,-66.8048662,72.02218608
13.432,-1.540267244,1.035822884,24.372878,25.76090128,-6.622560089,-66.58978539,71.70552179
13.433,-1.514667724,1.0291995,24.30639524,25.43867224,-6.623783422,-66.37594923,71.39164649
13.434,-1.48938883,1.022576156,24.24012569,25.11964986,-6.622490957,-66.16334868,71.08053815
13.435,-1.464427358,1.015955333,24.17406813,24.80382691,-6.618754633,-65.95197446,70.77217446
13.436,-1.439780113,1.009339438,24.10822134,24.49119551,-6.612644962,-65.74181708,70.46653279
13.437,-1.415443906,1.002730811,24.04258409,24.18174717,-6.604231039,-65.5328668,70.16359023
13.438,-1.39141556,0.9961317215,23.9771552,23.87547282,-6.593580569,-65.32511372,69.86332363
13.439,-1.367691906,0.9895443731,23.91193347,23.57236279,-6.580759875,-65.11854775,69.56570958
13.44,-1.344269783,0.9829709035,23.84691771,23.27240687,-6.565833927,-64.91315866,69.27072443
13.441,-1.321146044,0.9764133858,23.78210676,22.9755943,-6.548866349,-64.70893605,68.97834435
13.442,-1.298317551,0.9698738305,23.71749946,22.68191381,-6.529919445,-64.50586944,68.68854529
13.443,-1.275781176,0.9633541863,23.65309464,22.39135363,-6.509054216,-64.30394819,68.40130303
13.444,-1.253533807,0.9568563416,23.58889118,22.10390149,-6.486330372,-64.10316159,68.1165932
13.445,-1.231572342,0.9503821256,23.52488795,21.81954467,-6.461806357,-63.90349886,67.83439126
13.446,-1.209893691,0.9439333099,23.46108381,21.53827,-6.435539365,-63.70494913,67.55467256
13.447,-1.188494779,0.9375116092,23.39747768,21.26006388,-6.407585356,-63.50750147,67.27741232
13.448,-1.167372545,0.9311186832,23.33406845,20.98491228,-6.377999073,-63.31114491,67.00258566
13.449,-1.146523941,0.9247561373,23.27085503,20.71280078,-6.346834065,-63.11586847,66.73016762
13.45,-1.125945935,0.9184255239,23.20783635,20.44371459,-6.314142699,-62.9216611,66.46013316
13.451,-1.105635508,0.9121283436,23.14501136,20.17763852,-6.279976181,-62.72851177,66.19245716
13.452,-1.085589659,0.9058660465,23.08237898,19.91455706,-6.244384573,-62.53640943,65.9271145
13.453,-1.065805401,0.8996400332,23.01993819,19.65445434,-6.207416808,-62.34534305,65.66407998
13.454,-1.046279763,0.8934516557,22.95768795,19.39731419,-6.169120709,-62.1553016,65.40332839
13.455,-1.027009791,0.887302219,22.89562725,19.1431201,-6.129543009,-61.96627407,65.14483453
13.456,-1.007992547,0.8811929816,22.83375507,18.89185528,-6.088729363,-61.77824948,64.88857319
13.457,-0.9892251096,0.8751251573,22.77207042,18.64350267,-6.046724368,-61.5912169,64.63451916
13.458,-0.9707045763,0.8690999155,22.71057231,18.39804492,-6.003571579,-61.40516543,64.38264727
13.459,-0.9524280606,0.8631183826,22.64925977,18.15546443,-5.959313526,-61.22008421,64.13293239
13.46,-0.9343926943,0.857181643,22.58813182,17.91574337,-5.913991731,-61.03596246,63.88534943
13.461,-0.9165956268,0.8512907402,22.52718753,17.67886367,-5.867646721,-60.85278944,63.63987336
13.462,-0.8990340259,0.8454466774,22.46642593,17.44480703,-5.820318051,-60.67055448,63.3964792
13.463,-0.8817050778,0.8396504191,22.40584611,17.21355497,-5.772044313,-60.48924699,63.15514208
13.464,-0.8646059873,0.8339028913,22.34544713,16.98508879,-5.722863157,-60.30885645,62.9158372
13.465,-0.8477339779,0.828204983,22.28522809,16.75938961,-5.672811306,-60.12937242,62.67853983
13.466,-0.8310862921,0.822557547,22.22518809,16.53643839,-5.621924567,-59.95078454,62.44322539
13.467,-0.8146601916,0.8169614005,22.16532623,16.31621592,-5.570237854,-59.77308254,62.20986938
13.468,-0.7984529572,0.8114173266,22.10564163,16.09870284,-5.517785197,-59.59625625,61.97844742
13.469,-0.7824618893,0.8059260744,22.04613343,15.88387964,-5.464599762,-59.42029558,61.74893529
13.47,-0.7666843078,0.8004883605,21.98680075,15.67172668,-5.410713862,-59.24519054,61.52130886
13.471,-0.7511175524,0.7951048696,21.92764276,15.46222422,-5.356158974,-59.07093126,61.29554418
13.472,-0.7357589825,0.7897762553,21.86865861,15.25535238,-5.300965755,-58.89750794,61.07161743
13.473,-0.7206059774,0.7845031409,21.80984747,15.05109118,-5.245164054,-58.72491091,60.84950496
13.474,-0.7056559366,0.7792861204,21.75120852,14.84942057,-5.188782925,-58.55313059,60.62918325
13.475,-0.6909062795,0.7741257588,21.69274094,14.65032038,-5.131850648,-58.38215753,60.410629
13.476,-0.6763544458,0.7690225936,21.63444394,14.45377039,-5.074394736,-58.21198235,60.19381903
13.477,-0.6619978954,0.7639771349,21.57631671,14.2597503,-5.016441951,-58.04259583,59.97873039
13.478,-0.6478341086,0.7589898666,21.51835849,14.06823975,-4.958018319,-57.87398882,59.76534027
13.479,-0.6338605862,0.7540612468,21.46056848,13.87921833,-4.899149143,-57.70615232,59.55362608
13.48,-0.6200748491,0.7491917087,21.40294593,13.69266558,-4.839859017,-57.53907741,59.34356541
13.481,-0.606474439,0.7443816611,21.34549007,13.508561,-4.780171835,-57.37275531,59.13513605
13.482,-0.5930569179,0.7396314896,21.28820017,13.32688407,-4.720110811,-57.20717736,58.928316
13.483,-0.5798198684,0.7349415566,21.23107547,13.14761425,-4.659698485,-57.04233498,58.72308346
13.484,-0.5667608939,0.7303122024,21.17411526,12.97073096,-4.598956741,-56.87821975,58.51941683
13.485,-0.5538776179,0.7257437458,21.1173188,12.79621364,-4.537906816,-56.71482334,58.31729476
13.486,-0.5411676848,0.7212364846,21.06068537,12.62404169,-4.476569315,-56.55213754,58.11669607
13.487,-0.5286287595,0.7167906964,21.00421429,12.45419456,-4.414964221,-56.39015427,57.91759983
13.488,-0.5162585276,0.7124066389,20.94790483,12.28665167,-4.353110906,-56.22886556,57.71998532
13.489,-0.504054695,0.7080845511,20.89175633,12.12139246,-4.291028148,-56.06826354,57.52383206
13.49,-0.4920149883,0.703824653,20.83576808,11.95839641,-4.228734137,-55.90834049,57.32911977
13.491,-0.4801371546,0.6996271473,20.77993942,11.79764302,-4.16624649,-55.74908878,57.13582843
13.492,-0.4684189615,0.6954922189,20.72426968,11.6391118,-4.103582259,-55.59050089,56.94393822
13.493,-0.4568581971,0.6914200362,20.6687582,11.48278233,-4.040757947,-55.43256945,56.75342959
13.494,-0.4454526697,0.6874107511,20.61340433,11.32863421,-3.977789514,-55.27528716,56.56428319
13.495,-0.4342002083,0.6834645,20.55820741,11.17664708,-3.914692392,-55.11864686,56.37647992
13.496,-0.423098662,0.6795814042,20.50316682,11.02680066,-3.851481492,-54.9626415,56.19000092
13.497,-0.4121459002,0.6757615702,20.44828192,10.8790747,-3.788171216,-54.80726415,56.00482757
13.498,-0.4013398125,0.6720050903,20.39355209,10.73344903,-3.72477547,-54.65250796,55.82094147
13.499,-0.3906783087,0.6683120432,20.3389767,10.58990352,-3.66130767,-54.49836622,55.63832448
13.5,-0.3801593188,0.6646824946,20.28455515,10.44841813,-3.597780753,-54.34483231,55.45695869
13.501,-0.3697807924,0.6611164973,20.23028683,10.3089729,-3.534207189,-54.19189974,55.27682643
13.502,-0.3595406996,0.6576140918,20.17617115,10.17154791,-3.470598989,-54.0395621,55.09791027
13.503,-0.3494370298,0.654175307,20.12220751,10.03612337,-3.406967715,-53.88781311,54.92019304
13.504,-0.3394677926,0.6508001603,20.06839533,9.902679529,-3.343324489,-53.73664658,54.74365777
13.505,-0.329631017,0.6474886584,20.01473403,9.771196755,-3.279680002,-53.58605642,54.56828777
13.506,-0.3199247519,0.6442407973,19.96122303,9.641655492,-3.216044525,-53.43603665,54.39406655
13.507,-0.3103470654,0.6410565631,19.90786177,9.514036284,-3.152427916,-53.2865814,54.22097791
13.508,-0.3008960451,0.637935932,19.85464968,9.388319771,-3.088839629,-53.13768488,54.04900584
13.509,-0.291569798,0.6348788713,19.80158621,9.264486694,-3.025288723,-52.9893414,53.8781346
13.51,-0.2823664503,0.6318853392,19.74867081,9.142517895,-2.961783871,-52.84154539,53.70834867
13.511,-0.2732841472,0.6289552855,19.69590294,9.022394326,-2.898333368,-52.69429135,53.53963277
